bookID,title,authors,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
3784,Movie Shoes (Shoes  #6),Noel Streatfeild,eng,239,1351,32,05-01-84,Yearling Books
3787,Party Shoes (Shoes  #5),Noel Streatfeild,en-US,243,430,33,09-01-02,Oxford University Press  USA
10460,The Children on the Top Floor,Noel Streatfeild,en-GB,180,148,17,07-01-85,Yearling
3788,Thursday's Child (Margaret Thursday  #1),Noel Streatfeild,eng,256,1059,38,12-01-85,Yearling
42376,Theater Shoes,Noel Streatfeild/Diane Goode,en-US,252,85,11,11-01-99,Sagebrush
42380,When the Siren Wailed,Noel Streatfeild/Judith Gwyn Brown,en-US,157,16,3,10-01-77,Lions
8765,I Feel Bad About My Neck: And Other Thoughts on Being a Woman,Nora Ephron,eng,137,38506,4719,08-01-06,Knopf Publishing Group
23979,Scribble  Scribble: Notes on the Media,Nora Ephron,eng,163,326,27,03-01-79,Bantam Books
6904,My Sister's Keeper (Gillian Adams  #2),Nora Kelly,eng,228,22,2,02-01-00,Poisoned Pen Press
26050,Angels Fall,Nora Roberts,eng,391,37314,1040,07-11-06,Putnam
31313,Dance of the Gods (Circle Trilogy  #2),Nora Roberts,eng,321,25065,576,10-03-06,Jove
17781,Heart of the Sea (Gallaghers of Ardmore  #3),Nora Roberts,eng,369,24451,537,12-05-00,Berkley Books
26051,True Betrayals / Montana Sky / Sanctuary,Nora Roberts,eng,852,667,5,06-04-01,Putnam Adult
40491,Valley Of Silence (Circle Trilogy  #3),Nora Roberts,eng,318,1372,113,11-01-06,Berkley Books
17783,Corazón de mar (Gallagher  #3),Nora Roberts/Juan Larrea,spa,396,12,0,07-01-02,Punto de Lectura
1722,Latin Via Ovid: A First Course,Norma Goldman/Jacob E. Nyenhuis,en-US,524,78,8,09-01-82,Wayne State University Press
1731,Practice! Practice!: A Latin Via Ovid Workbook,Norma Goldman/Michael  Rossi,eng,152,12,0,07-01-95,Wayne State University Press
14786,Chosen But Free,Norman L. Geisler,en-US,285,361,43,09-01-01,Bethany House Publishers
30044,Young Men and Fire,Norman Maclean,eng,301,4346,386,11-05-93,University Of Chicago Press
30043,A River Runs Through it and Other Stories,Norman Maclean/Annie Proulx,eng,217,18634,1147,10-01-01,University of Chicago Press
12474,The Armies of the Night: History as a Novel  the Novel as History,Norman Mailer,eng,304,2500,188,01-01-95,Plume Books
27609,Whites,Norman Rush,eng,160,382,42,09-01-92,Vintage
35092,It Doesn't Take a Hero: The Autobiography of General H. Norman Schwarzkopf,Norman Schwarzkopf/Peter Petre,eng,640,2554,91,09-01-93,Bantam
3687,The Life of Graham Greene  Vol. 1: 1904-1939,Norman Sherry,en-US,816,170,21,09-07-04,Penguin Books
16965,The Dot and the Line: A Romance in Lower Mathematics,Norton Juster,eng,62,57,6,02-12-77,Random House
16468,The Phantom Tollbooth,Norton Juster/Jules Feiffer,en-US,256,871,56,05-09-00,Random House Books for Young Readers
16961,Alberic the Wise,Norton Juster/Leonard Baskin,eng,24,103,9,09-01-92,Picture Book Studio Ltd
3593,Murder by Moonlight & Other Mysteries (New Adventures of Sherlock Holmes 19-24),NOT A BOOK,eng,0,7,2,10-03-06,Simon  Schuster Audio
19788,The Goon Show  Volume 11: He's Fallen in the Water!,NOT A BOOK,eng,2,2,0,10-02-95,BBC Physical Audio
19786,The Goon Show  Volume 4: My Knees Have Fallen Off!,NOT A BOOK,eng,2,3,0,04-01-96,BBC Physical Audio
3599,The Unfortunate Tobacconist & Other Mysteries (Sherlock Holmes 1-6),NOT A BOOK,eng,0,12,1,10-01-03,Simon & Schuster Audio
9427,The Story of Chicago May,Nuala O'Faolain,en-US,307,344,59,10-01-05,Riverhead Books
31626,The Gift of the Magi and Other Short Stories,O. Henry,eng,96,4616,133,02-05-92,Dover Publications
11707,The Double Flame: Love and Eroticism,Octavio Paz/Helen Lane,eng,276,602,30,06-01-96,Harcourt
11702,The Labyrinth of Solitude and Other Writings,Octavio Paz/Lysander Kemp/Yara Milos,eng,398,5170,154,01-12-94,Grove Press
11704,Sor Juana: Or  the Traps of Faith,Octavio Paz/Margaret Sayers Peden,eng,547,44,6,01-02-90,Belknap Press
32331,Air Gear  Vol. 4 (Air Gear  #4),Oh! Great/大暮 維人,en-GB,224,467,2,05-01-07,Del Rey
34992,The Three Musketeers (Classic Starts),Oliver Ho/Jamel Akib/Alexandre Dumas/Arthur Pober,eng,151,514,31,02-01-07,Sterling Publishing Co.  Inc.
14456,Awakenings,Oliver Sacks,eng,464,8982,333,10-05-99,Vintage
11690,Istanbul: Memories and the City,Orhan Pamuk,eng,356,11930,973,07-11-06,Vintage International
11692,The Black Book,Orhan Pamuk/Maureen Freely/عین له غریب,eng,466,6352,425,07-11-06,Vintage
11695,La Vida Nueva,Orhan Pamuk/Rafael Carpintero,spa,282,7,0,10-01-06,Alfaguara
11698,Me llamo rojo,Orhan Pamuk/Rafael Carpintero,spa,687,413,45,01-01-07,Punto de Lectura
38155,A People's Tragedy: The Russian Revolution: 1891-1924,Orlando Figes,eng,1024,2931,222,03-01-98,Penguin Books
40271,Alvin Journeyman (Tales of Alvin Maker  #4),Orson Scott Card,en-US,381,13694,231,12-01-05,Tor Books
40284,Earthborn (Homecoming Saga #5),Orson Scott Card,eng,378,64,2,05-01-95,Tor Books
7957,First Meetings in Ender's Universe (Ender's Saga  #0.5),Orson Scott Card,eng,212,10475,496,09-01-04,Tor
40286,First Meetings: In the Enderverse,Orson Scott Card,en-GB,228,69,2,03-01-13,Little  Brown Young Readers
31358,Hart's Hope,Orson Scott Card,eng,261,24,4,02-01-83,Berkley
40303,Lost Boys,Orson Scott Card,eng,448,7469,689,07-10-94,Random House Value Publishing
31361,Maps in a Mirror: The Short Fiction of Orson Scott Card,Orson Scott Card,eng,675,2940,121,01-01-04,Orb Books
40293,Pastwatch: The Redemption of Christopher Columbus,Orson Scott Card,en-US,402,12940,894,03-01-16,Tor Books
9534,Shadow of the Hegemon (The Shadow Series  #2),Orson Scott Card,eng,451,65344,1419,12-09-01,Tor Books
31352,Songmaster,Orson Scott Card,en-US,352,6399,286,12-06-02,Orb Books
31353,Stone Tables,Orson Scott Card,eng,448,1726,133,03-01-00,Shadow Mountain
31351,Treasure Box,Orson Scott Card,eng,384,3646,189,10-01-97,Harper
40287,Wyrms,Orson Scott Card,eng,336,4984,202,04-05-03,Orb Books
7972,Shadow of the Hegemon (Shadow  #2),Orson Scott Card/David Birney/Scott Brick/Gabrielle de Cuir/Scott Sowers,eng,13,109,19,09-05-06,Macmillan Audio
40281,Masterpieces: The Best Science Fiction of the Twentieth Century,Orson Scott Card/Isaac Asimov/William Gibson/Michael Swanwick/Theodore Sturgeon/Larry Niven/Robert Silverberg/Harry Turtledove/James Blish/George R.R. Martin/James Patrick Kelly/Karen Joy Fowler/Arthur C. Clarke/Lloyd Biggle Jr./Terry Bisson/Poul Anderson/John Kessel/R.A. Lafferty/C.J. Cherryh/Lisa Goldstein/Edmond Hamilton/Robert A. Heinlein/Ursula K. Le Guin/Ray Bradbury/Frederik Pohl/Harlan Ellison/George Alec Effinger/Brian W. Aldiss,eng,422,1202,79,03-02-04,Ace Books
40289,The Abyss,Orson Scott Card/James Francis Cameron,eng,363,17911,111,10-05-89,Legend
31350,Lovelock (Mayflower Trilogy  #1),Orson Scott Card/Kathryn H. Kidd,en-US,288,2150,85,02-01-01,St. Martins Press-3PL
11669,The Mambo Kings Play Songs of Love,Oscar Hijuelos,en-US,448,132,19,07-05-05,Harper Perennial
5296,An Ideal Husband,Oscar Wilde,eng,78,32946,895,02-05-01,Dover Publications
44801,De profundis,Oscar Wilde,spa,192,13,2,09-01-04,Edimat Libros
32386,El Retrato De Dorian Gray,Oscar Wilde,spa,251,43,5,04-07-06,Mestas Ediciones
17986,Teleny or the Reverse of the Medal,Oscar Wilde,eng,138,985,63,03-07-06,MONDIAL
18315,The Picture of Dorian Gray,Oscar Wilde,en-US,124,838,52,01-01-05,Digireads.com
18314,The Picture of Dorian Gray,Oscar Wilde,eng,187,329,21,10-10-05,Wildside Press
19396,The Picture of Dorian Gray,Oscar Wilde/Andrew Elfenbein,eng,352,123,10,10-01-06,Pearson
9122,The Picture of Dorian Gray,Oscar Wilde/Donald L. Lawler,eng,462,171,13,01-01-88,W. W. Norton & Company
9121,The Portrait of Dorian Gray,Oscar Wilde/Elizabeth  Gray,eng,51,85,2,10-10-99,Express Publishing
19398,Complete Shorter Fiction,Oscar Wilde/Isobel Murray,eng,288,1192,26,03-05-98,Oxford University Press
5297,The Picture of Dorian Gray,Oscar Wilde/Jeffrey Eugenides,eng,272,760717,17179,06-01-04,Random House: Modern Library
9125,The Picture of Dorian Gray,Oscar Wilde/Joseph Bristow,eng,229,1089,78,11-01-06,Oxford University Press  USA
5289,Complete Works of Oscar Wilde,Oscar Wilde/Merlin Holland,eng,1270,11903,183,08-04-03,HarperCollins Publishers
9124,The Picture of Dorian Gray,Oscar Wilde/Michael Gillespie,en-US,517,663,52,08-01-06,W. W. Norton & Company
9118,Le Portrait de Dorian Gray,Oscar Wilde/Michel Etienne/Daniel Mortier,fre,345,47,3,06-04-98,Pocket
3056,The Twelve Steps & Twelve Traditions of Overeaters Anonymous,Overeaters Anonymous,en-US,221,213,10,01-01-93,Overeaters Anonymous  Incorporated
1715,Metamorphoses,Ovid/David Raeburn/Denis Feeney,eng,723,48223,764,08-03-04,Penguin
1729,Metamorphoses: Volume 2  Books IX-XV,Ovid/Frank Justus Miller,eng,499,61,4,01-01-85,Harvard University Press
1730,Metamorphoses: Volume I  Books I-VIII,Ovid/Frank Justus Miller,eng,496,813,14,01-01-77,Harvard University Press
1725,The Art of Love and Other Poems,Ovid/J.H. Mozley/G.P. Goold,eng,400,98,5,01-01-29,Harvard University Press
32197,1001 Illuminated Initial Letters: 27 Full-Color Plates,Owen    Jones,eng,32,11,1,04-01-88,Dover Publications
30190,Goddess of Light (Goddess Summoning  #3),P.C. Cast,eng,355,5594,213,04-05-05,Berkley
30223,Goddess of Love (Goddess Summoning  #5),P.C. Cast,eng,292,4475,196,06-05-07,Berkley Books
30194,Goddess of Spring (Goddess Summoning  #2),P.C. Cast,eng,360,7579,446,08-03-04,Berkley Sensation
30193,Goddess of the Rose (Goddess Summoning  #4),P.C. Cast,eng,345,5499,248,02-07-06,Berkley Sensation
30196,Goddess of the Sea (Goddess Summoning  #1),P.C. Cast,eng,368,7847,439,10-07-03,Berkley Sensation
30183,Marked (House of Night  #1),P.C. Cast/Kristin Cast,eng,306,399152,12748,05-01-07,St. Martin's Press
3830,A Taste for Death (Adam Dalgliesh  #7),P.D. James,eng,459,10304,374,11-08-05,Vintage
3832,Cover Her Face (Adam Dalgliesh #1),P.D. James,eng,250,26375,953,05-08-01,Scribner
3834,Innocent Blood,P.D. James,eng,400,3793,286,08-02-01,Scribner
3815,Original Sin (Adam Dalgliesh #9),P.D. James,eng,511,6736,297,12-02-05,Grand Central Publishing
3833,The Black Tower (Adam Dalgliesh #5),P.D. James,eng,352,13801,335,10-02-01,Scribner
3826,The Lighthouse (Adam Dalgliesh #13),P.D. James,eng,383,10651,711,10-10-06,Vintage
20468,Cover Her Face (Adam Dalgliesh #1),P.D. James/Neville Teller/Robin Ellis/Sian Phillips/Hugh Grant,eng,2,17,4,05-07-02,BBC Physical Audio
18057,A Damsel in Distress,P.G. Wodehouse,eng,216,3526,355,11-03-06,rbooks
16393,Big Money,P.G. Wodehouse,eng,288,1117,78,09-03-91,Penguin Books
16377,How Right You Are  Jeeves (Jeeves  #12),P.G. Wodehouse,eng,206,2769,156,11-01-00,Touchstone
18098,Indiscretions of Archie,P.G. Wodehouse,eng,215,693,78,05-01-00,Classic Books
18032,Jeeves and the Tie That Binds (Jeeves  #14),P.G. Wodehouse,eng,205,2781,130,11-01-00,Touchstone
18073,Jeeves in the Offing (Jeeves  #12),P.G. Wodehouse,eng,208,28,4,09-12-02,Everyman
18018,Jill the Reckless,P.G. Wodehouse,eng,290,666,82,04-07-05,Harry N. Abrams
18042,Laughing Gas,P.G. Wodehouse,eng,286,1723,129,01-01-02,Harry N. Abrams
18017,Life at Blandings,P.G. Wodehouse,en-US,608,2651,47,01-05-88,Penguin Books
16400,Money in the Bank,P.G. Wodehouse,eng,290,321,27,04-07-05,Harry N. Abrams
18041,Mr. Mulliner Speaking,P.G. Wodehouse,en-US,232,1497,48,03-03-05,Everyman Library / Overlook Press
16394,Much Obliged  Jeeves,P.G. Wodehouse,eng,208,701,64,04-12-04,Harry N. Abrams
18016,Mulliner Nights (Mr. Mulliner  #3),P.G. Wodehouse,eng,240,1174,75,04-12-05,Vintage
18035,Right Ho  Jeeves (Jeeves  #6),P.G. Wodehouse,eng,224,8193,443,11-03-06,Hard Press
18029,Ring for Jeeves (Jeeves  #10),P.G. Wodehouse,eng,208,2785,183,04-12-04,Harry N. Abrams
18025,Something Fresh (Blandings Castle  #1),P.G. Wodehouse,eng,284,5311,391,04-07-05,Harry N. Abrams
18027,The Clicking of Cuthbert,P.G. Wodehouse,eng,162,6,1,11-03-06,Hard Press
16396,The Inimitable Jeeves (Jeeves  #2),P.G. Wodehouse,eng,240,7442,320,06-01-00,Penguin Books
16390,The Mating Season (Jeeves  #9),P.G. Wodehouse,eng,272,4616,287,01-01-02,Harry N. Abrams
16374,The Most of P.G. Wodehouse,P.G. Wodehouse,eng,701,1872,106,11-01-00,Simon & Schuster
16414,Joy in the Morning,P.G. Wodehouse/Chris Miller,eng,2,49,7,04-06-98,BBC Audiobooks
18022,Jeeves and the Mating Season (Jeeves  #9),P.G. Wodehouse/Jonathan Cecil,eng,7,109,22,04-07-03,AudioGO
18019,The Code of the Woosters: Jeeves to the Rescue,P.G. Wodehouse/Jonathan Cecil,eng,7,172,26,09-07-06,AudioGO
44781,Parliament of Whores: A Lone Humorist Attempts to Explain the Entire U.S. Government,P.J. O'Rourke,en-US,240,2762,180,01-07-03,Grove Press
987,A Killing Rain (Louis Kincaid  #6),P.J. Parrish,eng,383,456,41,02-01-05,Pinnacle
27167,An Unquiet Grave (Louis Kincaid  #7),P.J. Parrish,eng,384,614,68,02-01-06,Pinnacle
27170,Dead Of Winter (Louis Kincaid  #2),P.J. Parrish,eng,416,773,86,01-01-01,Pinnacle
27168,Island Of Bones (Louis Kincaid  #5),P.J. Parrish,eng,384,586,62,01-01-04,Pinnacle
27171,Thicker Than Water (Louis Kincaid  #4),P.J. Parrish,eng,380,414,37,01-01-03,Pinnacle
44783,Monkeewrench (Monkeewrench  #1),P.J. Tracy,eng,421,8031,618,04-06-04,G.P. Putnam's Sons
3104,E. M. Forster: A Life,P.N. Furbank,eng,648,141,11,05-02-94,Mariner Books
44053,Odes to Common Things,Pablo Neruda/Ferris Cook/Ken Krabbenhoft,eng,152,1885,105,05-01-94,Bulfinch
5931,The Essential Neruda: Selected Poems,Pablo Neruda/Mark Eisner/Lawrence Ferlinghetti/Robert Hass/Stephen Mitchell/Alastair Reid/Forrest Gander/Jack Hirschman/Stephen Kessler/John Felstiner,eng,200,5149,210,04-01-04,City Lights Publishers
44067,Full Woman  Fleshly Apple  Hot Moon: Selected Poems,Pablo Neruda/Stephen Mitchell,eng,288,1018,66,02-11-98,Harper Perennial
11339,100 Love Sonnets,Pablo Neruda/Stephen Tapscott,eng,232,12613,392,01-01-86,University of Texas Press
23183,The Book of Questions,Pablo Neruda/William O'Daly,eng,96,2180,224,04-01-01,Copper Canyon Press
45506,The Call of the Mall: How we shop,Paco Underhill,eng,227,14,1,04-01-04,Profile Books
26133,The Children's Homer: The Adventures of Odysseus and the Tale of Troy,Padraic Colum/Willy Pogány,eng,256,109,15,07-01-04,Aladdin
40106,Beatrice's Goat,Page McBrier/Lori Lohstoeter/Hillary Rodham Clinton,eng,40,546,113,07-01-04,Aladdin
7609,Nacho and Lolita,Pam Muñoz Ryan/Claudia Rueda,eng,40,34,5,10-01-05,Scholastic Press
7321,The Complete Dream Dictionary,Pamela Ball,eng,390,36,0,04-01-00,Booksales
29960,Winter of Magic's Return,Pamela F. Service,eng,194,235,18,11-12-86,Fawcett
1121,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Pamela Peeke/Cindy Crawford,en-US,288,401,63,04-01-05,Rodale Books
26165,Autobiography of a Yogi,Paramahansa Yogananda,eng,516,9,0,10-01-02,Motilal Banarsidass
39836,How to Be Happy All the Time,Paramahansa Yogananda,eng,167,317,19,06-01-06,Crystal Clarity Publishers
35313,La Ley del Exito,Paramahansa Yogananda,spa,32,0,0,06-01-98,Self-Realization Fellowship Publishers
27627,EULIS! The History of Love,Paschal Beverly Randolph,eng,144,9,0,03-05-04,Kessinger Publishing
5877,The Regeneration Trilogy (Regeneration  #1-3),Pat Barker,eng,592,1588,95,01-01-96,Viking Books
16734,Der Gesang Des Meeres. Beach Music,Pat Conroy,ger,894,7,2,04-01-98,Lübbe
38169,Alas  Babylon,Pat Frank,eng,323,33140,2614,07-05-05,Harper Perennial Modern Classics
4162,Read for Your Life: 11 Ways to Better Yourself Through Books,Pat Williams/Peggy Matthews Rose,eng,311,82,17,06-01-07,Hci
19820,Cygnet (Cygnet  #1-2),Patricia A. McKillip,en-US,406,543,35,03-06-07,Ace Books
19819,Harrowing the Dragon,Patricia A. McKillip,eng,308,1602,86,11-07-06,Ace Books
19823,Od Magic,Patricia A. McKillip,eng,315,3140,265,06-06-06,Ace Books
19822,Solstice Wood (Winter Rose  #2),Patricia A. McKillip,eng,278,1715,141,01-02-07,Ace Books
6543,At Risk (Winston Garano  #1),Patricia Cornwell,en-US,289,10084,598,04-03-07,Berkley Books
31623,Blow Fly (Kay Scarpetta  #12),Patricia Cornwell,eng,467,31942,732,09-07-04,Berkley
6526,Book of the Dead (Kay Scarpetta  #15),Patricia Cornwell,eng,511,23107,1295,11-01-07,Putnam Adult
6528,Predator (Kay Scarpetta  #14),Patricia Cornwell,eng,453,23630,842,10-01-06,Berkley Publishing Group
6544,The Scarpetta Collection: All That Remains / Cruel & Unusual (Kay Scarpetta  #3  #4),Patricia Cornwell,eng,672,30,2,11-11-03,Scribner
6536,Three Complete Novels: Postmortem / Body Of Evidence / All That Remains (Kay Scarpetta  #1  #2  #3),Patricia Cornwell,en-US,822,476,16,10-01-97,Smithmark Publishers
15859,Unnatural Exposure (Kay Scarpetta  #8),Patricia Cornwell,eng,367,725,33,07-01-98,Berkley
6541,Cause of Death (Kay Scarpetta  #7),Patricia Cornwell/C.J. Critt,eng,356,38823,625,01-02-07,Berkley Books
6540,Trace (Kay Scarpetta  #13),Patricia Cornwell/Carolyn McCormick,en-US,11,46,8,08-04-05,Penguin Audio
7524,Presidential Assassins (History Makers),Patricia D. Netzley,eng,112,5,1,09-01-99,Lucent Books
12043,The Italian Girl (Ackroyd and Thackeray #5),Patricia Hall,eng,208,34,2,05-12-00,St. Martin's Press
14375,A Reading Guide to Island of the Blue Dolphins,Patricia McHugh,eng,64,4,0,07-01-03,Scholastic Reference
31227,The Moscow Vector (Covert-One  #6),Patrick Larkin/Robert Ludlum,eng,464,6321,80,02-07-06,St. Martin's Paperbacks
19129,Silos  Politics and Turf Wars: A Leadership Fable about Destroying the Barriers That Turn Colleagues Into Competitors,Patrick Lencioni,eng,224,2677,166,02-01-06,Jossey-Bass
21343,The Five Dysfunctions of a Team: A Leadership Fable,Patrick Lencioni,eng,227,65444,2866,04-11-02,Jossey-Bass
40023,The Hound of the Baskervilles,Patrick Nobes/Arthur Conan Doyle/Jennifer Bassett/Tricia Hedge,eng,105,136,11,09-12-00,Oxford University Press  USA
17778,Gefahr im Roten Meer (Treason's Harbour) (Aubrey/Maturin Book 9),Patrick O'Brian,ger,412,7,0,05-01-02,Ullstein Tb
17761,Hafen des Unglücks (Aubrey/Maturin Book 11),Patrick O'Brian,ger,354,6,0,10-01-02,Ullstein Buchverlage GmbH & Co. KG / Ullstein Tas
17762,Manöver um Feuerland (The Far Side of the World) (Aubrey/Maturin Book 10),Patrick O'Brian,ger,478,8,0,06-01-02,Ullstein Tb
17766,Master and Commander (Aubrey/Maturin Book 1),Patrick O'Brian,eng,0,1,0,03-09-04,Random House Audio
17770,Post Captain (Aubrey/Maturin Book 2),Patrick O'Brian,eng,413,3,0,12-01-72,Lippincott Williams & Wilkins
17982,The Reverse of the Medal (Aubrey & Maturin #11),Patrick O'Brian,eng,261,186,12,04-01-10,HarperCollins
8630,The Ionian Mission (Aubrey/Maturin  #8),Patrick O'Brian/Simon Vance,eng,10,3659,80,10-01-05,Blackstone Audiobooks
17983,The Reverse of the Medal (Aubrey/Maturin  #11),Patrick O'Brian/Simon Vance,en-GB,0,3598,93,02-01-06,Blackstone Audiobooks
43051,Kilo Class (Admiral Arnold Morgan  #2),Patrick Robinson,eng,512,1738,58,03-03-99,HarperPaperbacks
43063,Menace Invisible (Admiral Arnold Morgan  #3),Patrick Robinson,fre,384,3,0,03-01-00,Albin Michel
42622,Nimitz Class (Admiral Arnold Morgan  #1),Patrick Robinson,eng,495,5402,97,02-03-04,Harper Paperbacks
43061,U.S.S. Seawolf (Admiral Arnold Morgan  #4),Patrick Robinson,eng,496,1581,46,05-01-01,HarperTorch
43059,H.M.S. Unseen (Admiral Arnold Morgan  #3),Patrick Robinson/Sandler/David McCallum,eng,544,2076,38,03-01-00,HarperTorch
2896,Das Parfum. Die Geschichte eines Mörders,Patrick Süskind,ger,321,9674,343,06-01-94,Diogenes
337,El perfume: Historia de un asesino,Patrick Süskind,spa,239,4136,255,06-01-02,Booket
2900,The Story of Mr Sommer,Patrick Süskind/Jean-Jacques Sempé,eng,128,2061,104,11-03-03,Not Avail
2057,The Long Goodbye: Memories of My Father,Patti   Davis,eng,205,214,31,10-01-05,Plume Books
21093,What Would You Do? (American Girl Library),Patti Kelley Criswell/Norm Bendell,en-US,63,77,5,07-01-04,American Girl Publishing Inc
17795,Banvard's Folly: Thirteen Tales of People Who Didn't Change the World,Paul  Collins,eng,320,513,70,05-03-02,Picador
1408,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,Paul  Kirk,eng,272,55,0,12-03-97,Harvard Common Press
2043,Aristophanes and His Theatre of the Absurd,Paul Anthony Cartledge,eng,127,7,1,06-01-91,Bristol Classical Press
432,City of Glass (The New York Trilogy  #1),Paul Auster,eng,203,12410,734,04-07-87,Penguin Books
19483,Collected Prose: Autobiographical Writings  True Stories  Critical Essays  Prefaces  and Collaborations with Artists,Paul Auster,eng,528,273,20,03-01-05,Picador
434,Ghosts (The New York Trilogy  #2),Paul Auster,eng,96,3672,195,07-07-87,Penguin Books
19484,Hand to Mouth: A Chronicle of Early Failure,Paul Auster,eng,176,1575,89,08-01-03,Picador
456,Leviathan,Paul Auster,eng,275,11744,443,09-01-93,Penguin Books
447,Moon Palace,Paul Auster,eng,320,16099,503,04-01-90,Penguin Books
10006,Oracle Night,Paul Auster,eng,245,9941,462,12-02-03,Henry Holt
19485,The Book of Illusions,Paul Auster,eng,336,486,57,09-04-03,Faber and Faber
45414,The Locked Room (The New York Trilogy  #3),Paul Auster,en-US,192,62,3,01-05-88,Penguin Books
435,The Locked Room (The New York Trilogy  #3),Paul Auster,eng,179,2998,164,11-01-86,Sun and Moon Press
453,The Music of Chance,Paul Auster,en-US,217,361,36,12-01-91,Penguin Books
466,Timbuktu / Leviathan / Moon Palace,Paul Auster,fre,1075,21,1,11-07-02,Actes Sud
14075,A Throne in Brussels: Britain  the Saxe-Coburgs and the Belgianisation of Europe,Paul Belien,eng,384,14,3,02-01-06,Imprint Academic
12050,A Hundred Camels in the Courtyard,Paul Bowles,eng,90,313,23,01-01-01,City Lights Publishers
13260,Night of Long Shadows (Eberron: Inquisitives  #2),Paul Crilley,en-US,306,152,14,05-08-07,Wizards of the Coast
40174,Herzog on Herzog,Paul Cronin,eng,352,1373,93,07-09-03,Farrar  Straus and Giroux
24147,How to Build a Time Machine,Paul Davies,eng,148,67,9,07-02-02,Penguin
14173,Blindness and Insight: Essays in the Rhetoric of Contemporary Criticism,Paul De Man/Wlad Godzich,eng,342,180,9,10-03-83,University of Minnesota Press
43236,MySQL Cookbook,Paul DuBois,en-US,980,126,8,12-04-06,O'Reilly Media
29879,They Dare to Speak Out: People and Institutions Confront Israel's Lobby,Paul Findley,eng,416,106,5,05-01-03,Lawrence Hill Books
23832,The Insomnia Answer: A Personalized Program for Identifying and Overcoming the Three Types of Insomnia,Paul Glovinsky/Art Spielman,en-US,272,47,13,12-05-06,TarcherPerigee
11481,Sons of Mississippi: A Story of Race and Its Legacy,Paul Hendrickson,eng,368,170,31,01-06-04,Vintage
36447,The Bone Yard,Paul J. Mikol/Dean Koontz/F. Paul Wilson/Sheri S. Tepper/Ray Garton,eng,329,265,4,05-01-91,Berkley
19487,City of Glass: The Graphic Novel,Paul Karasik/David Mazzucchelli/Paul Auster/Art Spiegelman,eng,144,1628,66,02-03-05,Faber & Faber
27149,Economics,Paul Krugman/Robin Wells,eng,1088,120,5,04-06-07,Worth Publishers
18324,Haussmann  or the Distinction,Paul La Farge,eng,379,157,21,10-02-02,Picador
18328,The Artist of the Missing,Paul La Farge/Stephen Alcorn,eng,256,99,10,06-04-99,Farrar  Strauss & Giroux-3pl
17437,Physics: for Scientists and Engineers with Modern Physics,Paul M. Fishbane/Stephen Gasiorowicz/Stephen T. Thornton,eng,1440,9,1,06-09-04,Benjamin-Cummings Publishing Company
44941,The Heart's Code: Tapping the Wisdom and Power of Our Heart Energy,Paul Pearsall/Gary E. Schwartz/Linda G. Russek,en-US,304,267,34,04-06-99,Harmony
32916,On the Bus: The Complete Guide to the Legendary Trip of Ken Kesey and the Merry Pranksters and the Birth of Counterculture,Paul Perry/Ken Babbs,eng,205,193,10,01-07-97,Running Press
10464,Healing With Whole Foods: Asian Traditions and Modern Nutrition,Paul Pitchford,en-US,784,2948,144,11-05-02,North Atlantic Books
12401,Historical Atlas of Central Europe (History of East Central Europe  Vol. 1),Paul Robert Magocsi,en-US,288,24,4,08-01-02,University of Washington Press
40273,Star Trek Voyager Companion,Paul Ruditis,eng,482,162,9,05-01-03,Pocket Books
30574,Plato in 90 Minutes,Paul Strathern,eng,89,515,63,09-01-96,Ivan R. Dee Publisher
28239,Dark Star Safari: Overland from Cairo to Cape Town,Paul Theroux,eng,485,11216,724,04-05-04,Mariner Books
2375,The Bone Collector's Son,Paul Yee,eng,137,117,19,01-01-04,Two Lions
42157,P.S. Longer Letter Later (Elizabeth and Tara*Starr  #1),Paula Danziger/Ann M. Martin,eng,234,2699,242,05-01-99,Scholastic Paperbacks
5370,Amber Brown Is Green With Envy,Paula Danziger/Tony Ross,en-GB,160,834,42,08-01-04,Scholastic
5371,Amber Brown Is Not a Crayon,Paula Danziger/Tony Ross,eng,96,4787,189,09-07-06,Puffin Books
32750,Brown Girl  Brownstones,Paule Marshall/Mary Helen Washington/Edwidge Danticat,eng,324,2466,107,08-01-06,Feminist Press
32830,20 000 Leagues Under The Sea,Pauline Francis/Jules Verne,eng,48,563,32,08-01-04,Evans Brothers
41363,For Keeps: 30 Years at the Movies,Pauline Kael,eng,1312,373,18,09-01-96,Plume
41369,Hooked: Film Writings 1985-1988,Pauline Kael,eng,528,93,5,07-01-90,Marion Boyars Publishers
40484,Story of O,Pauline Réage/John Paul Hand,eng,224,446,52,05-08-98,Running Press Adult
40483,Story of O (Story of O #1),Pauline Réage/Sabine d'Estree,eng,199,12840,997,05-12-81,Ballantine Books
45503,El Alquimista: Edicion Illustrada: Edicion Illustrada,Paulo Coelho,eng,192,43,5,04-10-07,Rayo
1424,The Pilgrimage: A Contemporary Quest for Ancient Wisdom,Paulo Coelho/Alan R. Clarke,en-US,272,888,92,05-01-95,HarperOne
